phase,split,eval_idx,global_step,tokens_seen,loss,attention_type,positional_mode,drop_positions_tokens,hidden_size,n_layers,head_size,seed,acc,f1,mcc
protein,valid_short,25,25262,1000013881,2.5,dual_triangle,none,-1,768,12,128,22,0.23568663406682966,0.23568663406682966,0.17901837017824387
protein,valid_long,25,25262,1000013881,2.75,dual_triangle,none,-1,768,12,128,22,0.19406894973104263,0.19406894973104263,0.13309875205277752
protein,train,0,1000,39702185,2.762171875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,0,1000,39702185,2.640625,bidirectional,none,-1,768,12,64,33,0.19570246234513958,0.19570246234513958,0.13388935993962206
protein,valid_long,0,1000,39702185,2.625,bidirectional,none,-1,768,12,64,33,0.19983973135923072,0.19983973135923072,0.1373849142001086
protein,train,1,2000,79328137,2.64440625,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,1,2000,79328137,2.609375,bidirectional,none,-1,768,12,64,33,0.2017790501508103,0.2017790501508103,0.1410866296614956
protein,valid_long,1,2000,79328137,2.6171875,bidirectional,none,-1,768,12,64,33,0.2007493490823649,0.2007493490823649,0.14025739077781268
protein,train,2,3000,118927677,2.639734375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,2,3000,118927677,2.6171875,bidirectional,none,-1,768,12,64,33,0.1982855969612976,0.1982855969612976,0.13667778582876697
protein,valid_long,2,3000,118927677,2.609375,bidirectional,none,-1,768,12,64,33,0.2019523326572008,0.2019523326572008,0.1420343809262881
protein,train,3,4000,158505289,2.637375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,3,4000,158505289,2.609375,bidirectional,none,-1,768,12,64,33,0.20085426624631345,0.20085426624631345,0.1404218541404858
protein,valid_long,3,4000,158505289,2.6171875,bidirectional,none,-1,768,12,64,33,0.19963047910295617,0.19963047910295617,0.13989391162887307
protein,train,4,5000,198050101,2.63603125,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,4,5000,198050101,2.609375,bidirectional,none,-1,768,12,64,33,0.19883280434114878,0.19883280434114878,0.1404217086195781
protein,valid_long,4,5000,198050101,2.609375,bidirectional,none,-1,768,12,64,33,0.1994429322023169,0.1994429322023169,0.1383052219335623
protein,train,5,6000,237512241,2.636375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,5,6000,237512241,2.609375,bidirectional,none,-1,768,12,64,33,0.19852644327815908,0.19852644327815908,0.13761677642242978
protein,valid_long,5,6000,237512241,2.609375,bidirectional,none,-1,768,12,64,33,0.1996021727488333,0.1996021727488333,0.13716439875659694
protein,train,6,7000,277026001,2.635328125,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,6,7000,277026001,2.6015625,bidirectional,none,-1,768,12,64,33,0.20286191029984324,0.20286191029984324,0.14267265677385435
protein,valid_long,6,7000,277026001,2.6171875,bidirectional,none,-1,768,12,64,33,0.19713742163659811,0.19713742163659811,0.13637140947149315
protein,train,7,8000,316624620,2.63496875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,7,8000,316624620,2.609375,bidirectional,none,-1,768,12,64,33,0.19965419039869814,0.19965419039869814,0.13945290478339564
protein,valid_long,7,8000,316624620,2.6171875,bidirectional,none,-1,768,12,64,33,0.19958852995297485,0.19958852995297485,0.13951825513540064
protein,train,8,9000,356230363,2.635484375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,8,9000,356230363,2.6328125,bidirectional,none,-1,768,12,64,33,0.19701978334943804,0.19701978334943804,0.13612001222151793
protein,valid_long,8,9000,356230363,2.6171875,bidirectional,none,-1,768,12,64,33,0.197902399431847,0.197902399431847,0.13707099795860964
protein,train,9,10000,395814808,2.635046875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,9,10000,395814808,2.6171875,bidirectional,none,-1,768,12,64,33,0.1983260181688272,0.1983260181688272,0.13746221128827193
protein,valid_long,9,10000,395814808,2.609375,bidirectional,none,-1,768,12,64,33,0.19992343032159265,0.19992343032159265,0.13828305187445195
protein,train,10,11000,435421867,2.634234375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,10,11000,435421867,2.609375,bidirectional,none,-1,768,12,64,33,0.20487730683431352,0.20487730683431352,0.14376141375659457
protein,valid_long,10,11000,435421867,2.609375,bidirectional,none,-1,768,12,64,33,0.20009944413279618,0.20009944413279618,0.13886570110331536
protein,train,11,12000,475102566,2.634609375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,11,12000,475102566,2.625,bidirectional,none,-1,768,12,64,33,0.20010222335803732,0.20010222335803732,0.13817529342821502
protein,valid_long,11,12000,475102566,2.609375,bidirectional,none,-1,768,12,64,33,0.2028365543757798,0.2028365543757798,0.14188844930711036
protein,train,12,13000,514750432,2.63421875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,12,13000,514750432,2.6015625,bidirectional,none,-1,768,12,64,33,0.20425662226305313,0.20425662226305313,0.1421327213453352
protein,valid_long,12,13000,514750432,2.609375,bidirectional,none,-1,768,12,64,33,0.1996986159125733,0.1996986159125733,0.13862289894025207
protein,train,13,14000,554349932,2.63475,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,13,14000,554349932,2.6171875,bidirectional,none,-1,768,12,64,33,0.1988933448398396,0.1988933448398396,0.1378949410313143
protein,valid_long,13,14000,554349932,2.6171875,bidirectional,none,-1,768,12,64,33,0.1982530539907589,0.1982530539907589,0.136685341643353
protein,train,14,15000,593945625,2.63409375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,14,15000,593945625,2.6015625,bidirectional,none,-1,768,12,64,33,0.20231332207380112,0.20231332207380112,0.14090649626415117
protein,valid_long,14,15000,593945625,2.609375,bidirectional,none,-1,768,12,64,33,0.2008749173406582,0.2008749173406582,0.13971687862437415
protein,train,15,16000,633543932,2.634765625,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,15,16000,633543932,2.625,bidirectional,none,-1,768,12,64,33,0.1963393494442745,0.1963393494442745,0.13640855585140005
protein,valid_long,15,16000,633543932,2.6015625,bidirectional,none,-1,768,12,64,33,0.2015063038306426,0.2015063038306426,0.14221526934651724
protein,train,16,17000,673045122,2.63421875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,16,17000,673045122,2.609375,bidirectional,none,-1,768,12,64,33,0.19970481958369382,0.19970481958369382,0.13931234033919485
protein,valid_long,16,17000,673045122,2.6171875,bidirectional,none,-1,768,12,64,33,0.19777031154551009,0.19777031154551009,0.13580553370916165
protein,train,17,18000,712655714,2.634109375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,17,18000,712655714,2.625,bidirectional,none,-1,768,12,64,33,0.20023715007475382,0.20023715007475382,0.13911476932571926
protein,valid_long,17,18000,712655714,2.6171875,bidirectional,none,-1,768,12,64,33,0.19943863035968298,0.19943863035968298,0.1377627625144642
protein,train,18,19000,752342024,2.634015625,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,18,19000,752342024,2.609375,bidirectional,none,-1,768,12,64,33,0.20183254024501368,0.20183254024501368,0.14014265060756098
protein,valid_long,18,19000,752342024,2.6015625,bidirectional,none,-1,768,12,64,33,0.20040591108010403,0.20040591108010403,0.13951374846341003
protein,train,19,20000,791883035,2.633875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,19,20000,791883035,2.6171875,bidirectional,none,-1,768,12,64,33,0.19873031995937024,0.19873031995937024,0.13846753797852063
protein,valid_long,19,20000,791883035,2.609375,bidirectional,none,-1,768,12,64,33,0.20103581128023748,0.20103581128023748,0.13983245063425775
protein,train,20,21000,831451734,2.633234375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,20,21000,831451734,2.609375,bidirectional,none,-1,768,12,64,33,0.20113097967293292,0.20113097967293292,0.1395341192085119
protein,valid_long,20,21000,831451734,2.6171875,bidirectional,none,-1,768,12,64,33,0.19993327002540873,0.19993327002540873,0.13905534981060436
protein,train,21,22000,871081432,2.634234375,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,21,22000,871081432,2.609375,bidirectional,none,-1,768,12,64,33,0.20065673149785299,0.20065673149785299,0.13937779691091293
protein,valid_long,21,22000,871081432,2.6171875,bidirectional,none,-1,768,12,64,33,0.19802333282388304,0.19802333282388304,0.13642745513893326
protein,train,22,23000,910665656,2.634515625,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,22,23000,910665656,2.6015625,bidirectional,none,-1,768,12,64,33,0.20382619314134529,0.20382619314134529,0.1444233051173032
protein,valid_long,22,23000,910665656,2.609375,bidirectional,none,-1,768,12,64,33,0.1994555075538741,0.1994555075538741,0.1390539674679444
protein,train,23,24000,950341540,2.633796875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,23,24000,950341540,2.609375,bidirectional,none,-1,768,12,64,33,0.19886965736488874,0.19886965736488874,0.13777509761698992
protein,valid_long,23,24000,950341540,2.609375,bidirectional,none,-1,768,12,64,33,0.1990637680790709,0.1990637680790709,0.13768980597805366
protein,train,24,25000,989869366,2.632265625,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,24,25000,989869366,2.6171875,bidirectional,none,-1,768,12,64,33,0.20116588259357743,0.20116588259357743,0.14053669136725047
protein,valid_long,24,25000,989869366,2.6015625,bidirectional,none,-1,768,12,64,33,0.2005518960299092,0.2005518960299092,0.13895607359659012
protein,train,25,25256,1000033605,2.63104248046875,bidirectional,none,-1,768,12,64,33,,,
protein,valid_short,25,25256,1000033605,2.6015625,bidirectional,none,-1,768,12,64,33,0.20463930665307162,0.20463930665307162,0.14174097277446426
protein,valid_long,25,25256,1000033605,2.6015625,bidirectional,none,-1,768,12,64,33,0.20196120936993917,0.20196120936993917,0.14119377447415243
protein,train,0,1000,39702185,2.759578125,causal,none,-1,768,12,64,33,,,
protein,valid_short,0,1000,39702185,2.6328125,causal,none,-1,768,12,64,33,0.19969488939740657,0.19969488939740657,0.13797394434956187
protein,valid_long,0,1000,39702185,2.640625,causal,none,-1,768,12,64,33,0.1951718494271686,0.1951718494271686,0.13319070446209136
protein,train,1,2000,79328137,2.640140625,causal,none,-1,768,12,64,33,,,
protein,valid_short,1,2000,79328137,2.609375,causal,none,-1,768,12,64,33,0.20398889169401666,0.20398889169401666,0.14385267259948073
protein,valid_long,1,2000,79328137,2.6171875,causal,none,-1,768,12,64,33,0.19978068497692092,0.19978068497692092,0.13950372013204967
protein,train,2,3000,118927677,2.63021875,causal,none,-1,768,12,64,33,,,
protein,valid_short,2,3000,118927677,2.609375,causal,none,-1,768,12,64,33,0.20350486223662884,0.20350486223662884,0.14314459548394456
protein,valid_long,2,3000,118927677,2.609375,causal,none,-1,768,12,64,33,0.20025757421197593,0.20025757421197593,0.14007723991609441
protein,train,3,4000,158505289,2.624890625,causal,none,-1,768,12,64,33,,,
protein,valid_short,3,4000,158505289,2.6015625,causal,none,-1,768,12,64,33,0.2023436295420671,0.2023436295420671,0.14452288732628307
protein,valid_long,3,4000,158505289,2.6015625,causal,none,-1,768,12,64,33,0.20457036527236114,0.20457036527236114,0.14463066381297152
protein,train,4,5000,198050101,2.62175,causal,none,-1,768,12,64,33,,,
protein,valid_short,4,5000,198050101,2.59375,causal,none,-1,768,12,64,33,0.20643063950830498,0.20643063950830498,0.14762654446282922
protein,valid_long,4,5000,198050101,2.609375,causal,none,-1,768,12,64,33,0.2015004401801549,0.2015004401801549,0.14133153877492452
protein,train,5,6000,237512241,2.618,causal,none,-1,768,12,64,33,,,
protein,valid_short,5,6000,237512241,2.59375,causal,none,-1,768,12,64,33,0.2058853322528363,0.2058853322528363,0.14610908580488433
protein,valid_long,5,6000,237512241,2.6015625,causal,none,-1,768,12,64,33,0.20251639333866037,0.20251639333866037,0.14247563483046036
protein,train,6,7000,277026001,2.617140625,causal,none,-1,768,12,64,33,,,
protein,valid_short,6,7000,277026001,2.6015625,causal,none,-1,768,12,64,33,0.20618187400849497,0.20618187400849497,0.14618846247839548
protein,valid_long,6,7000,277026001,2.609375,causal,none,-1,768,12,64,33,0.2022736831372749,0.2022736831372749,0.14298713726709308
protein,train,7,8000,316624620,2.615671875,causal,none,-1,768,12,64,33,,,
protein,valid_short,7,8000,316624620,2.59375,causal,none,-1,768,12,64,33,0.20590036749693752,0.20590036749693752,0.14577271643665263
protein,valid_long,7,8000,316624620,2.6015625,causal,none,-1,768,12,64,33,0.2028847617597808,0.2028847617597808,0.1417560990908648
protein,train,8,9000,356230363,2.614625,causal,none,-1,768,12,64,33,,,
protein,valid_short,8,9000,356230363,2.6015625,causal,none,-1,768,12,64,33,0.20308950477055884,0.20308950477055884,0.1422731579854187
protein,valid_long,8,9000,356230363,2.6015625,causal,none,-1,768,12,64,33,0.20027239285668827,0.20027239285668827,0.1401805292478776
protein,train,9,10000,395814808,2.612875,causal,none,-1,768,12,64,33,,,
protein,valid_short,9,10000,395814808,2.609375,causal,none,-1,768,12,64,33,0.2066521541031742,0.2066521541031742,0.14506425344566137
protein,valid_long,9,10000,395814808,2.6015625,causal,none,-1,768,12,64,33,0.20189574662470816,0.20189574662470816,0.14140010854690468
protein,train,10,11000,435421867,2.612265625,causal,none,-1,768,12,64,33,,,
protein,valid_short,10,11000,435421867,2.5859375,causal,none,-1,768,12,64,33,0.20768844221105529,0.20768844221105529,0.14716878699333416
protein,valid_long,10,11000,435421867,2.6015625,causal,none,-1,768,12,64,33,0.20365475524830987,0.20365475524830987,0.1433328801143457
protein,train,11,12000,475102566,2.610875,causal,none,-1,768,12,64,33,,,
protein,valid_short,11,12000,475102566,2.59375,causal,none,-1,768,12,64,33,0.20676323521831022,0.20676323521831022,0.1459818056029477
protein,valid_long,11,12000,475102566,2.6015625,causal,none,-1,768,12,64,33,0.20317424011385585,0.20317424011385585,0.14161367652979207
protein,train,12,13000,514750432,2.609734375,causal,none,-1,768,12,64,33,,,
protein,valid_short,12,13000,514750432,2.5859375,causal,none,-1,768,12,64,33,0.21077023827514987,0.21077023827514987,0.15136056633540942
protein,valid_long,12,13000,514750432,2.6015625,causal,none,-1,768,12,64,33,0.20242961232831502,0.20242961232831502,0.1415115468758059
protein,train,13,14000,554349932,2.6089375,causal,none,-1,768,12,64,33,,,
protein,valid_short,13,14000,554349932,2.5859375,causal,none,-1,768,12,64,33,0.2046186072651101,0.2046186072651101,0.1452084300466844
protein,valid_long,13,14000,554349932,2.6015625,causal,none,-1,768,12,64,33,0.20392487112744348,0.20392487112744348,0.14239983925451863
protein,train,14,15000,593945625,2.607921875,causal,none,-1,768,12,64,33,,,
protein,valid_short,14,15000,593945625,2.5859375,causal,none,-1,768,12,64,33,0.20764583439102402,0.20764583439102402,0.14693529171675207
protein,valid_long,14,15000,593945625,2.6015625,causal,none,-1,768,12,64,33,0.20492188791010435,0.20492188791010435,0.14472336198213187
protein,train,15,16000,633543932,2.6065,causal,none,-1,768,12,64,33,,,
protein,valid_short,15,16000,633543932,2.5703125,causal,none,-1,768,12,64,33,0.2153532262178016,0.2153532262178016,0.15538908866067724
protein,valid_long,15,16000,633543932,2.6015625,causal,none,-1,768,12,64,33,0.20495817180167314,0.20495817180167314,0.144669236422836
protein,train,16,17000,673045122,2.606609375,causal,none,-1,768,12,64,33,,,
protein,valid_short,16,17000,673045122,2.5703125,causal,none,-1,768,12,64,33,0.21539862403885066,0.21539862403885066,0.15672403571536106
protein,valid_long,16,17000,673045122,2.6015625,causal,none,-1,768,12,64,33,0.20329362655263694,0.20329362655263694,0.14335751707818412
protein,train,17,18000,712655714,2.60540625,causal,none,-1,768,12,64,33,,,
protein,valid_short,17,18000,712655714,2.5859375,causal,none,-1,768,12,64,33,0.2120900585997738,0.2120900585997738,0.15336950939016322
protein,valid_long,17,18000,712655714,2.609375,causal,none,-1,768,12,64,33,0.2028532591435141,0.2028532591435141,0.1430535160525583
protein,train,18,19000,752342024,2.604171875,causal,none,-1,768,12,64,33,,,
protein,valid_short,18,19000,752342024,2.578125,causal,none,-1,768,12,64,33,0.2138719512195122,0.2138719512195122,0.1543556759772865
protein,valid_long,18,19000,752342024,2.6015625,causal,none,-1,768,12,64,33,0.20307967542010094,0.20307967542010094,0.1430366605229106
protein,train,19,20000,791883035,2.603140625,causal,none,-1,768,12,64,33,,,
protein,valid_short,19,20000,791883035,2.578125,causal,none,-1,768,12,64,33,0.20836926198326147,0.20836926198326147,0.14899853937992305
protein,valid_long,19,20000,791883035,2.6015625,causal,none,-1,768,12,64,33,0.20628927597813984,0.20628927597813984,0.14707684879399238
protein,train,20,21000,831451734,2.602765625,causal,none,-1,768,12,64,33,,,
protein,valid_short,20,21000,831451734,2.5703125,causal,none,-1,768,12,64,33,0.2166700487012987,0.2166700487012987,0.15725373319325806
protein,valid_long,20,21000,831451734,2.6015625,causal,none,-1,768,12,64,33,0.20557190703339084,0.20557190703339084,0.14480253461895295
protein,train,21,22000,871081432,2.60146875,causal,none,-1,768,12,64,33,,,
protein,valid_short,21,22000,871081432,2.578125,causal,none,-1,768,12,64,33,0.2147232947232947,0.2147232947232947,0.15623727482485628
protein,valid_long,21,22000,871081432,2.609375,causal,none,-1,768,12,64,33,0.20145470294507287,0.20145470294507287,0.14297419019730687
protein,train,22,23000,910665656,2.600546875,causal,none,-1,768,12,64,33,,,
protein,valid_short,22,23000,910665656,2.578125,causal,none,-1,768,12,64,33,0.21028084761228835,0.21028084761228835,0.14854362128752782
protein,valid_long,22,23000,910665656,2.6015625,causal,none,-1,768,12,64,33,0.2061021964846042,0.2061021964846042,0.14510955189539643
protein,train,23,24000,950341540,2.598,causal,none,-1,768,12,64,33,,,
protein,valid_short,23,24000,950341540,2.5703125,causal,none,-1,768,12,64,33,0.21542580058591776,0.21542580058591776,0.1559772541392485
protein,valid_long,23,24000,950341540,2.609375,causal,none,-1,768,12,64,33,0.2033394705098089,0.2033394705098089,0.14389460837979165
protein,train,24,25000,989869366,2.594296875,causal,none,-1,768,12,64,33,,,
protein,valid_short,24,25000,989869366,2.5703125,causal,none,-1,768,12,64,33,0.2158666871134284,0.2158666871134284,0.1576888858266455
protein,valid_long,24,25000,989869366,2.6015625,causal,none,-1,768,12,64,33,0.2064214960719572,0.2064214960719572,0.14690154838801267
protein,train,25,25256,1000033605,2.59429931640625,causal,none,-1,768,12,64,33,,,
protein,valid_short,25,25256,1000033605,2.578125,causal,none,-1,768,12,64,33,0.21403385049365303,0.21403385049365303,0.15382117244633248
protein,valid_long,25,25256,1000033605,2.6015625,causal,none,-1,768,12,64,33,0.20647470145560223,0.20647470145560223,0.14642637347336762
protein,train,0,1000,39702185,2.753953125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,0,1000,39702185,2.6171875,dual_triangle,none,-1,768,12,128,33,0.19735831669482415,0.19735831669482415,0.13798001882400124
protein,valid_long,0,1000,39702185,2.6171875,dual_triangle,none,-1,768,12,128,33,0.2000761614623001,0.2000761614623001,0.14242841038300325
protein,train,1,2000,79328137,2.62203125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,1,2000,79328137,2.5859375,dual_triangle,none,-1,768,12,128,33,0.2068594278683482,0.2068594278683482,0.1462766649716844
protein,valid_long,1,2000,79328137,2.6171875,dual_triangle,none,-1,768,12,128,33,0.20066044325903346,0.20066044325903346,0.1395310674513247
protein,train,2,3000,118927677,2.60746875,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,2,3000,118927677,2.578125,dual_triangle,none,-1,768,12,128,33,0.2119337355557828,0.2119337355557828,0.15254715293043636
protein,valid_long,2,3000,118927677,2.6015625,dual_triangle,none,-1,768,12,128,33,0.2022987045974092,0.2022987045974092,0.1430832376421175
protein,train,3,4000,158505289,2.594328125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,3,4000,158505289,2.578125,dual_triangle,none,-1,768,12,128,33,0.21035203015945794,0.21035203015945794,0.15122399856052426
protein,valid_long,3,4000,158505289,2.59375,dual_triangle,none,-1,768,12,128,33,0.20469389311037128,0.20469389311037128,0.14535994793541615
protein,train,4,5000,198050101,2.587015625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,4,5000,198050101,2.5546875,dual_triangle,none,-1,768,12,128,33,0.21364636079995908,0.21364636079995908,0.1557923379076145
protein,valid_long,4,5000,198050101,2.5859375,dual_triangle,none,-1,768,12,128,33,0.20284945827307096,0.20284945827307096,0.14585233878980236
protein,train,5,6000,237512241,2.58196875,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,5,6000,237512241,2.5625,dual_triangle,none,-1,768,12,128,33,0.21409446830007578,0.21409446830007578,0.1537578414481719
protein,valid_long,5,6000,237512241,2.6015625,dual_triangle,none,-1,768,12,128,33,0.2038873260949811,0.2038873260949811,0.143251362519859
protein,train,6,7000,277026001,2.578515625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,6,7000,277026001,2.5625,dual_triangle,none,-1,768,12,128,33,0.2132604587015375,0.2132604587015375,0.15394150203134305
protein,valid_long,6,7000,277026001,2.6015625,dual_triangle,none,-1,768,12,128,33,0.20361364704089796,0.20361364704089796,0.14336632201241575
protein,train,7,8000,316624620,2.574390625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,7,8000,316624620,2.546875,dual_triangle,none,-1,768,12,128,33,0.21795133919443876,0.21795133919443876,0.1603080234879186
protein,valid_long,7,8000,316624620,2.59375,dual_triangle,none,-1,768,12,128,33,0.2058407011903395,0.2058407011903395,0.14780807197239682
protein,train,8,9000,356230363,2.57084375,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,8,9000,356230363,2.546875,dual_triangle,none,-1,768,12,128,33,0.2204244165532537,0.2204244165532537,0.1627567970827975
protein,valid_long,8,9000,356230363,2.6015625,dual_triangle,none,-1,768,12,128,33,0.20231002272153498,0.20231002272153498,0.1428014888447608
protein,train,9,10000,395814808,2.56821875,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,9,10000,395814808,2.53125,dual_triangle,none,-1,768,12,128,33,0.2221535609454658,0.2221535609454658,0.16467150958091606
protein,valid_long,9,10000,395814808,2.6015625,dual_triangle,none,-1,768,12,128,33,0.20534285206168543,0.20534285206168543,0.14570482296771164
protein,train,10,11000,435421867,2.5645625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,10,11000,435421867,2.5390625,dual_triangle,none,-1,768,12,128,33,0.2223479781870563,0.2223479781870563,0.1635571555003255
protein,valid_long,10,11000,435421867,2.59375,dual_triangle,none,-1,768,12,128,33,0.20571785300225504,0.20571785300225504,0.1457879401038153
protein,train,11,12000,475102566,2.5630625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,11,12000,475102566,2.546875,dual_triangle,none,-1,768,12,128,33,0.2177131060873068,0.2177131060873068,0.1592599949936094
protein,valid_long,11,12000,475102566,2.59375,dual_triangle,none,-1,768,12,128,33,0.20572600243013367,0.20572600243013367,0.14559243736888228
protein,train,12,13000,514750432,2.55965625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,12,13000,514750432,2.53125,dual_triangle,none,-1,768,12,128,33,0.2217212907147561,0.2217212907147561,0.1643402037079439
protein,valid_long,12,13000,514750432,2.6015625,dual_triangle,none,-1,768,12,128,33,0.20321418605241126,0.20321418605241126,0.1436242324305312
protein,train,13,14000,554349932,2.556890625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,13,14000,554349932,2.5390625,dual_triangle,none,-1,768,12,128,33,0.22217162517708966,0.22217162517708966,0.16316473030722878
protein,valid_long,13,14000,554349932,2.6015625,dual_triangle,none,-1,768,12,128,33,0.20329222301498318,0.20329222301498318,0.1426453886310339
protein,train,14,15000,593945625,2.55421875,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,14,15000,593945625,2.53125,dual_triangle,none,-1,768,12,128,33,0.22599388379204893,0.22599388379204893,0.16798067784125423
protein,valid_long,14,15000,593945625,2.6015625,dual_triangle,none,-1,768,12,128,33,0.2024554769144288,0.2024554769144288,0.14236048839904106
protein,train,15,16000,633543932,2.550640625,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,15,16000,633543932,2.515625,dual_triangle,none,-1,768,12,128,33,0.22946219001938972,0.22946219001938972,0.17169405489343786
protein,valid_long,15,16000,633543932,2.6171875,dual_triangle,none,-1,768,12,128,33,0.2032811543952682,0.2032811543952682,0.1430330630899166
protein,train,16,17000,673045122,2.547734375,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,16,17000,673045122,2.53125,dual_triangle,none,-1,768,12,128,33,0.22226182595855187,0.22226182595855187,0.1634693104646941
protein,valid_long,16,17000,673045122,2.625,dual_triangle,none,-1,768,12,128,33,0.20327025863160827,0.20327025863160827,0.14205994832608165
protein,train,17,18000,712655714,2.544921875,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,17,18000,712655714,2.5234375,dual_triangle,none,-1,768,12,128,33,0.22916982084279586,0.22916982084279586,0.17170264990231313
protein,valid_long,17,18000,712655714,2.65625,dual_triangle,none,-1,768,12,128,33,0.19811248662692954,0.19811248662692954,0.13655404226256812
protein,train,18,19000,752342024,2.5423125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,18,19000,752342024,2.515625,dual_triangle,none,-1,768,12,128,33,0.23146033196284452,0.23146033196284452,0.17400594162791055
protein,valid_long,18,19000,752342024,2.609375,dual_triangle,none,-1,768,12,128,33,0.2035460269712188,0.2035460269712188,0.1423633017602222
protein,train,19,20000,791883035,2.538703125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,19,20000,791883035,2.515625,dual_triangle,none,-1,768,12,128,33,0.23025244299674266,0.23025244299674266,0.17308754849264196
protein,valid_long,19,20000,791883035,2.640625,dual_triangle,none,-1,768,12,128,33,0.19915923566878982,0.19915923566878982,0.13895579559269172
protein,train,20,21000,831451734,2.53484375,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,20,21000,831451734,2.5078125,dual_triangle,none,-1,768,12,128,33,0.22983870967741934,0.22983870967741934,0.1723396760287316
protein,valid_long,20,21000,831451734,2.6484375,dual_triangle,none,-1,768,12,128,33,0.19682891701398184,0.19682891701398184,0.13611201012935267
protein,train,21,22000,871081432,2.53328125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,21,22000,871081432,2.5078125,dual_triangle,none,-1,768,12,128,33,0.2318049676136074,0.2318049676136074,0.17525625507903472
protein,valid_long,21,22000,871081432,2.6796875,dual_triangle,none,-1,768,12,128,33,0.19787753449955098,0.19787753449955098,0.13785414701649878
protein,train,22,23000,910665656,2.531171875,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,22,23000,910665656,2.515625,dual_triangle,none,-1,768,12,128,33,0.2322192785816181,0.2322192785816181,0.1749629623601712
protein,valid_long,22,23000,910665656,2.7265625,dual_triangle,none,-1,768,12,128,33,0.1938492340053474,0.1938492340053474,0.13473322893343723
protein,train,23,24000,950341540,2.525171875,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,23,24000,950341540,2.4921875,dual_triangle,none,-1,768,12,128,33,0.23590803670464858,0.23590803670464858,0.17849296467385345
protein,valid_long,23,24000,950341540,2.7265625,dual_triangle,none,-1,768,12,128,33,0.19303088901328178,0.19303088901328178,0.13295802270622845
protein,train,24,25000,989869366,2.51778125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,24,25000,989869366,2.5,dual_triangle,none,-1,768,12,128,33,0.23502887830580607,0.23502887830580607,0.1779792098524922
protein,valid_long,24,25000,989869366,2.7734375,dual_triangle,none,-1,768,12,128,33,0.1922880815806246,0.1922880815806246,0.13383651063773172
protein,train,25,25256,1000033605,2.51739501953125,dual_triangle,none,-1,768,12,128,33,,,
protein,valid_short,25,25256,1000033605,2.5,dual_triangle,none,-1,768,12,128,33,0.23502118216663304,0.23502118216663304,0.1783436311370826
