phase,split,eval_idx,global_step,tokens_seen,loss,attention_type,positional_mode,drop_positions_tokens,hidden_size,n_layers,head_size,seed,acc,f1,mcc
protein,train,18,19000,752113366,2.581171875,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,18,19000,752113366,2.546875,dual_triangle,rotary,700000000,768,12,128,22,0.22264399230691365,0.22264399230691365,0.16422883299191063
protein,valid_long,18,19000,752113366,2.6015625,dual_triangle,rotary,700000000,768,12,128,22,0.2028085301770318,0.2028085301770318,0.14391520384808673
protein,train,19,20000,791725177,2.569015625,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,19,20000,791725177,2.546875,dual_triangle,rotary,700000000,768,12,128,22,0.22155505800936293,0.22155505800936293,0.16249413574291477
protein,valid_long,19,20000,791725177,2.59375,dual_triangle,rotary,700000000,768,12,128,22,0.20548694402401332,0.20548694402401332,0.14611985233775124
protein,train,20,21000,831272866,2.560625,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,20,21000,831272866,2.5390625,dual_triangle,rotary,700000000,768,12,128,22,0.22328117832934102,0.22328117832934102,0.16572844696131075
protein,valid_long,20,21000,831272866,2.6015625,dual_triangle,rotary,700000000,768,12,128,22,0.20161321054302953,0.20161321054302953,0.14432401152636096
protein,train,21,22000,870920837,2.556,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,21,22000,870920837,2.546875,dual_triangle,rotary,700000000,768,12,128,22,0.2221997778002222,0.2221997778002222,0.1630063597523972
protein,valid_long,21,22000,870920837,2.59375,dual_triangle,rotary,700000000,768,12,128,22,0.20542674901285815,0.20542674901285815,0.14560689019652148
protein,train,22,23000,910474780,2.550484375,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,22,23000,910474780,2.53125,dual_triangle,rotary,700000000,768,12,128,22,0.22873574815861164,0.22873574815861164,0.17096349123370458
protein,valid_long,22,23000,910474780,2.59375,dual_triangle,rotary,700000000,768,12,128,22,0.20566519678235123,0.20566519678235123,0.14654652230594786
protein,train,23,24000,950074521,2.54353125,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,23,24000,950074521,2.515625,dual_triangle,rotary,700000000,768,12,128,22,0.2353061747373815,0.2353061747373815,0.17822891779350314
protein,valid_long,23,24000,950074521,2.609375,dual_triangle,rotary,700000000,768,12,128,22,0.20126250413622826,0.20126250413622826,0.14223763319324187
protein,train,24,25000,989658793,2.53646875,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,24,25000,989658793,2.5078125,dual_triangle,rotary,700000000,768,12,128,22,0.23034105859730797,0.23034105859730797,0.1726151291297918
protein,valid_long,24,25000,989658793,2.625,dual_triangle,rotary,700000000,768,12,128,22,0.20055455216097276,0.20055455216097276,0.14151532717927132
protein,train,25,25262,1000013881,2.536677003816794,dual_triangle,rotary,700000000,768,12,128,22,,,
protein,valid_short,25,25262,1000013881,2.515625,dual_triangle,rotary,700000000,768,12,128,22,0.22865729421352893,0.22865729421352893,0.1710818341651593
protein,valid_long,25,25262,1000013881,2.6328125,dual_triangle,rotary,700000000,768,12,128,22,0.19958798021287688,0.19958798021287688,0.1407246581772575
protein,train,0,1000,39702185,2.76215625,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,0,1000,39702185,2.640625,bidirectional,rotary,700000000,768,12,64,33,0.19673058140132627,0.19673058140132627,0.1351390241465592
protein,valid_long,0,1000,39702185,2.625,bidirectional,rotary,700000000,768,12,64,33,0.19986517082601948,0.19986517082601948,0.13771838960807298
protein,train,1,2000,79328137,2.641421875,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,1,2000,79328137,2.59375,bidirectional,rotary,700000000,768,12,64,33,0.2066867747047697,0.2066867747047697,0.14685813260418623
protein,valid_long,1,2000,79328137,2.6328125,bidirectional,rotary,700000000,768,12,64,33,0.19523718803581636,0.19523718803581636,0.13742693764656103
protein,train,2,3000,118927677,2.607453125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,2,3000,118927677,2.5703125,bidirectional,rotary,700000000,768,12,64,33,0.2122985319782363,0.2122985319782363,0.15269264534623497
protein,valid_long,2,3000,118927677,2.59375,bidirectional,rotary,700000000,768,12,64,33,0.2042342799188641,0.2042342799188641,0.14660187379930106
protein,train,3,4000,158505289,2.58828125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,3,4000,158505289,2.5625,bidirectional,rotary,700000000,768,12,64,33,0.21870232889250482,0.21870232889250482,0.1609656554016996
protein,valid_long,3,4000,158505289,2.5859375,bidirectional,rotary,700000000,768,12,64,33,0.20886850152905198,0.20886850152905198,0.1495860966296611
protein,train,4,5000,198050101,2.5780625,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,4,5000,198050101,2.546875,bidirectional,rotary,700000000,768,12,64,33,0.2229958021910515,0.2229958021910515,0.16556724347354893
protein,valid_long,4,5000,198050101,2.5859375,bidirectional,rotary,700000000,768,12,64,33,0.20886244223586756,0.20886244223586756,0.14838475427347694
protein,train,5,6000,237512241,2.57140625,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,5,6000,237512241,2.5390625,bidirectional,rotary,700000000,768,12,64,33,0.2224465078724263,0.2224465078724263,0.16396294806623407
protein,valid_long,5,6000,237512241,2.5859375,bidirectional,rotary,700000000,768,12,64,33,0.21044041516843903,0.21044041516843903,0.14999937761089824
protein,train,6,7000,277026001,2.5635625,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,6,7000,277026001,2.53125,bidirectional,rotary,700000000,768,12,64,33,0.22708196389745663,0.22708196389745663,0.16867155767246536
protein,valid_long,6,7000,277026001,2.5859375,bidirectional,rotary,700000000,768,12,64,33,0.2091137753603759,0.2091137753603759,0.14904613081932178
protein,train,7,8000,316624620,2.55703125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,7,8000,316624620,2.53125,bidirectional,rotary,700000000,768,12,64,33,0.2272681041497152,0.2272681041497152,0.1707645515258295
protein,valid_long,7,8000,316624620,2.578125,bidirectional,rotary,700000000,768,12,64,33,0.20967082396237988,0.20967082396237988,0.15319240651498517
protein,train,8,9000,356230363,2.5515,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,8,9000,356230363,2.5390625,bidirectional,rotary,700000000,768,12,64,33,0.22224482530641307,0.22224482530641307,0.16472046129837556
protein,valid_long,8,9000,356230363,2.578125,bidirectional,rotary,700000000,768,12,64,33,0.21163699081824178,0.21163699081824178,0.15263541963889557
protein,train,9,10000,395814808,2.545390625,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,9,10000,395814808,2.5234375,bidirectional,rotary,700000000,768,12,64,33,0.22649790752271104,0.22649790752271104,0.1683162265561572
protein,valid_long,9,10000,395814808,2.5625,bidirectional,rotary,700000000,768,12,64,33,0.21642419601837673,0.21642419601837673,0.15586427889394977
protein,train,10,11000,435421867,2.5395,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,10,11000,435421867,2.5078125,bidirectional,rotary,700000000,768,12,64,33,0.2334212127357534,0.2334212127357534,0.17613408502291447
protein,valid_long,10,11000,435421867,2.5703125,bidirectional,rotary,700000000,768,12,64,33,0.21597225763679942,0.21597225763679942,0.1572088258349663
protein,train,11,12000,475102566,2.535703125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,11,12000,475102566,2.515625,bidirectional,rotary,700000000,768,12,64,33,0.2278558650651674,0.2278558650651674,0.16992366455340144
protein,valid_long,11,12000,475102566,2.5625,bidirectional,rotary,700000000,768,12,64,33,0.2180505690932702,0.2180505690932702,0.15850598400485713
protein,train,12,13000,514750432,2.532046875,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,12,13000,514750432,2.4921875,bidirectional,rotary,700000000,768,12,64,33,0.23646200173531362,0.23646200173531362,0.17947460373649776
protein,valid_long,12,13000,514750432,2.5625,bidirectional,rotary,700000000,768,12,64,33,0.21647735187225367,0.21647735187225367,0.15865157695964147
protein,train,13,14000,554349932,2.528796875,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,13,14000,554349932,2.515625,bidirectional,rotary,700000000,768,12,64,33,0.23260063962637698,0.23260063962637698,0.175437960311901
protein,valid_long,13,14000,554349932,2.5625,bidirectional,rotary,700000000,768,12,64,33,0.21616558010000633,0.21616558010000633,0.1567771585078839
protein,train,14,15000,593945625,2.525390625,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,14,15000,593945625,2.4921875,bidirectional,rotary,700000000,768,12,64,33,0.24192640360305032,0.24192640360305032,0.18627457221907953
protein,valid_long,14,15000,593945625,2.5625,bidirectional,rotary,700000000,768,12,64,33,0.21593163436593926,0.21593163436593926,0.15778251708043525
protein,train,15,16000,633543932,2.521703125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,15,16000,633543932,2.5078125,bidirectional,rotary,700000000,768,12,64,33,0.23651473437340675,0.23651473437340675,0.18091555066627193
protein,valid_long,15,16000,633543932,2.546875,bidirectional,rotary,700000000,768,12,64,33,0.22193809396587916,0.22193809396587916,0.16406866285468497
protein,train,16,17000,673045122,2.51821875,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,16,17000,673045122,2.4921875,bidirectional,rotary,700000000,768,12,64,33,0.2391470303832256,0.2391470303832256,0.1840769780054561
protein,valid_long,16,17000,673045122,2.5625,bidirectional,rotary,700000000,768,12,64,33,0.21496385664834047,0.21496385664834047,0.1568808562449794
protein,train,17,18000,712655714,2.554171875,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,17,18000,712655714,2.625,bidirectional,rotary,700000000,768,12,64,33,0.2001855957106769,0.2001855957106769,0.13942402779671273
protein,valid_long,17,18000,712655714,2.6171875,bidirectional,rotary,700000000,768,12,64,33,0.19907031091241617,0.19907031091241617,0.13789869164691787
protein,train,18,19000,752342024,2.63534375,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,18,19000,752342024,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.20137693631669534,0.20137693631669534,0.13957590659930424
protein,valid_long,18,19000,752342024,2.6015625,bidirectional,rotary,700000000,768,12,64,33,0.20064692078391577,0.20064692078391577,0.139450349986298
protein,train,19,20000,791883035,2.63475,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,19,20000,791883035,2.6171875,bidirectional,rotary,700000000,768,12,64,33,0.19822244794311833,0.19822244794311833,0.14059253626419252
protein,valid_long,19,20000,791883035,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.1996842038779764,0.1996842038779764,0.14010089703983972
protein,train,20,21000,831451734,2.633921875,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,20,21000,831451734,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.20062152936980998,0.20062152936980998,0.1388593113907178
protein,valid_long,20,21000,831451734,2.6171875,bidirectional,rotary,700000000,768,12,64,33,0.19844467828452633,0.19844467828452633,0.13740782493571913
protein,train,21,22000,871081432,2.634640625,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,21,22000,871081432,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.20095983834301592,0.20095983834301592,0.13982257239242993
protein,valid_long,21,22000,871081432,2.6171875,bidirectional,rotary,700000000,768,12,64,33,0.19807427785419532,0.19807427785419532,0.13630924962771584
protein,train,22,23000,910665656,2.6348125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,22,23000,910665656,2.6015625,bidirectional,rotary,700000000,768,12,64,33,0.20428411519283607,0.20428411519283607,0.14505001432697479
protein,valid_long,22,23000,910665656,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.19978782688719038,0.19978782688719038,0.13963665747199996
protein,train,23,24000,950341540,2.634203125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,23,24000,950341540,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.19816319321794418,0.19816319321794418,0.13689548758008604
protein,valid_long,23,24000,950341540,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.19908920916387876,0.19908920916387876,0.13790892389417023
protein,train,24,25000,989869366,2.6324375,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,24,25000,989869366,2.609375,bidirectional,rotary,700000000,768,12,64,33,0.20162609940683165,0.20162609940683165,0.14100104623236717
protein,valid_long,24,25000,989869366,2.6015625,bidirectional,rotary,700000000,768,12,64,33,0.20099697347338438,0.20099697347338438,0.13942019138952025
protein,train,25,25256,1000033605,2.63116455078125,bidirectional,rotary,700000000,768,12,64,33,,,
protein,valid_short,25,25256,1000033605,2.6015625,bidirectional,rotary,700000000,768,12,64,33,0.2049961763956156,0.2049961763956156,0.1420483007379249
protein,valid_long,25,25256,1000033605,2.6015625,bidirectional,rotary,700000000,768,12,64,33,0.20249678019918135,0.20249678019918135,0.14182899680853772
protein,train,0,1000,39702185,2.759515625,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,0,1000,39702185,2.6328125,causal,rotary,700000000,768,12,64,33,0.19903381642512077,0.19903381642512077,0.1370874218440758
protein,valid_long,0,1000,39702185,2.640625,causal,rotary,700000000,768,12,64,33,0.1959262479541735,0.1959262479541735,0.1338326775352431
protein,train,1,2000,79328137,2.639671875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,1,2000,79328137,2.609375,causal,rotary,700000000,768,12,64,33,0.20398889169401666,0.20398889169401666,0.14420375719907416
protein,valid_long,1,2000,79328137,2.6171875,causal,rotary,700000000,768,12,64,33,0.20041822864866243,0.20041822864866243,0.13991002023363688
protein,train,2,3000,118927677,2.6259375,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,2,3000,118927677,2.609375,causal,rotary,700000000,768,12,64,33,0.20578403565640194,0.20578403565640194,0.14561382799124017
protein,valid_long,2,3000,118927677,2.609375,causal,rotary,700000000,768,12,64,33,0.20269305314699582,0.20269305314699582,0.14199795750590816
protein,train,3,4000,158505289,2.618046875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,3,4000,158505289,2.6015625,causal,rotary,700000000,768,12,64,33,0.2066608418564013,0.2066608418564013,0.14881003557007647
protein,valid_long,3,4000,158505289,2.59375,causal,rotary,700000000,768,12,64,33,0.20708113481685403,0.20708113481685403,0.1469870511490107
protein,train,4,5000,198050101,2.614515625,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,4,5000,198050101,2.578125,causal,rotary,700000000,768,12,64,33,0.21323716157870676,0.21323716157870676,0.1548744610748188
protein,valid_long,4,5000,198050101,2.59375,causal,rotary,700000000,768,12,64,33,0.20804572770072852,0.20804572770072852,0.14840154559854682
protein,train,5,6000,237512241,2.609171875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,5,6000,237512241,2.5859375,causal,rotary,700000000,768,12,64,33,0.21226701782820098,0.21226701782820098,0.15326239641678527
protein,valid_long,5,6000,237512241,2.5859375,causal,rotary,700000000,768,12,64,33,0.20831272275281254,0.20831272275281254,0.14867722807947914
protein,train,6,7000,277026001,2.607265625,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,6,7000,277026001,2.59375,causal,rotary,700000000,768,12,64,33,0.21247633181515788,0.21247633181515788,0.15313770877609406
protein,valid_long,6,7000,277026001,2.59375,causal,rotary,700000000,768,12,64,33,0.20842945082395525,0.20842945082395525,0.1487358154298073
protein,train,7,8000,316624620,2.604796875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,7,8000,316624620,2.578125,causal,rotary,700000000,768,12,64,33,0.21136178031849734,0.21136178031849734,0.15189917050354598
protein,valid_long,7,8000,316624620,2.5859375,causal,rotary,700000000,768,12,64,33,0.21016643832140863,0.21016643832140863,0.150409073868558
protein,train,8,9000,356230363,2.602390625,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,8,9000,356230363,2.5859375,causal,rotary,700000000,768,12,64,33,0.2074814478267454,0.2074814478267454,0.14766477372218859
protein,valid_long,8,9000,356230363,2.5859375,causal,rotary,700000000,768,12,64,33,0.20729860112266588,0.20729860112266588,0.14763068852463948
protein,train,9,10000,395814808,2.599546875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,9,10000,395814808,2.59375,causal,rotary,700000000,768,12,64,33,0.21313218245329824,0.21313218245329824,0.15256880119474134
protein,valid_long,9,10000,395814808,2.5859375,causal,rotary,700000000,768,12,64,33,0.2105877575880621,0.2105877575880621,0.15064719639712582
protein,train,10,11000,435421867,2.59771875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,10,11000,435421867,2.578125,causal,rotary,700000000,768,12,64,33,0.2135678391959799,0.2135678391959799,0.15364484857236851
protein,valid_long,10,11000,435421867,2.578125,causal,rotary,700000000,768,12,64,33,0.21253748792761654,0.21253748792761654,0.15258894826578898
protein,train,11,12000,475102566,2.595578125,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,11,12000,475102566,2.578125,causal,rotary,700000000,768,12,64,33,0.21294912108871591,0.21294912108871591,0.1533280309000293
protein,valid_long,11,12000,475102566,2.578125,causal,rotary,700000000,768,12,64,33,0.212513977838772,0.212513977838772,0.15266617256187887
protein,train,12,13000,514750432,2.5936875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,12,13000,514750432,2.5703125,causal,rotary,700000000,768,12,64,33,0.21797390559669538,0.21797390559669538,0.15937269110513844
protein,valid_long,12,13000,514750432,2.578125,causal,rotary,700000000,768,12,64,33,0.21136611744395645,0.21136611744395645,0.15118792573368625
protein,train,13,14000,554349932,2.592375,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,13,14000,554349932,2.578125,causal,rotary,700000000,768,12,64,33,0.2135594952230113,0.2135594952230113,0.15521885064754062
protein,valid_long,13,14000,554349932,2.578125,causal,rotary,700000000,768,12,64,33,0.21100648190680346,0.21100648190680346,0.1511015126814925
protein,train,14,15000,593945625,2.5906875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,14,15000,593945625,2.5703125,causal,rotary,700000000,768,12,64,33,0.215362745595776,0.215362745595776,0.15565093908499147
protein,valid_long,14,15000,593945625,2.5703125,causal,rotary,700000000,768,12,64,33,0.2147478676479935,0.2147478676479935,0.15484763481663258
protein,train,15,16000,633543932,2.588515625,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,15,16000,633543932,2.5546875,causal,rotary,700000000,768,12,64,33,0.22269829125223156,0.22269829125223156,0.16375063273823945
protein,valid_long,15,16000,633543932,2.5703125,causal,rotary,700000000,768,12,64,33,0.21426749642930015,0.21426749642930015,0.15448483377097436
protein,train,16,17000,673045122,2.588109375,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,16,17000,673045122,2.5546875,causal,rotary,700000000,768,12,64,33,0.22177256171590448,0.22177256171590448,0.16386276519901122
protein,valid_long,16,17000,673045122,2.5703125,causal,rotary,700000000,768,12,64,33,0.21486204439014459,0.21486204439014459,0.15667206034225228
protein,train,17,18000,712655714,2.598921875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,17,18000,712655714,2.6015625,causal,rotary,700000000,768,12,64,33,0.20335149583633186,0.20335149583633186,0.14436820439788392
protein,valid_long,17,18000,712655714,2.609375,causal,rotary,700000000,768,12,64,33,0.200223585756571,0.200223585756571,0.13899096310877834
protein,train,18,19000,752342024,2.616828125,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,18,19000,752342024,2.59375,causal,rotary,700000000,768,12,64,33,0.20960365853658536,0.20960365853658536,0.14976361248529194
protein,valid_long,18,19000,752342024,2.6015625,causal,rotary,700000000,768,12,64,33,0.2025429685004153,0.2025429685004153,0.14205511430131454
protein,train,19,20000,791883035,2.612765625,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,19,20000,791883035,2.59375,causal,rotary,700000000,768,12,64,33,0.20618818158762364,0.20618818158762364,0.14693997091486108
protein,valid_long,19,20000,791883035,2.59375,causal,rotary,700000000,768,12,64,33,0.20439506994483764,0.20439506994483764,0.14532238952259427
protein,train,20,21000,831451734,2.61040625,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,20,21000,831451734,2.578125,causal,rotary,700000000,768,12,64,33,0.21286525974025974,0.21286525974025974,0.15325883193491618
protein,valid_long,20,21000,831451734,2.6015625,causal,rotary,700000000,768,12,64,33,0.20508982035928144,0.20508982035928144,0.14418258191751065
protein,train,21,22000,871081432,2.607796875,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,21,22000,871081432,2.59375,causal,rotary,700000000,768,12,64,33,0.21364221364221364,0.21364221364221364,0.15504933446982844
protein,valid_long,21,22000,871081432,2.609375,causal,rotary,700000000,768,12,64,33,0.2001681442983797,0.2001681442983797,0.14153765475991317
protein,train,22,23000,910665656,2.60653125,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,22,23000,910665656,2.578125,causal,rotary,700000000,768,12,64,33,0.21109195984994425,0.21109195984994425,0.1495591977631466
protein,valid_long,22,23000,910665656,2.6015625,causal,rotary,700000000,768,12,64,33,0.2058088216536136,0.2058088216536136,0.14459718685610692
protein,train,23,24000,950341540,2.60353125,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,23,24000,950341540,2.5703125,causal,rotary,700000000,768,12,64,33,0.21406202646731992,0.21406202646731992,0.15450750285888298
protein,valid_long,23,24000,950341540,2.6015625,causal,rotary,700000000,768,12,64,33,0.20394895562186527,0.20394895562186527,0.14301556776844643
protein,train,24,25000,989869366,2.599,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,24,25000,989869366,2.5703125,causal,rotary,700000000,768,12,64,33,0.21617338853959003,0.21617338853959003,0.15800678422033781
protein,valid_long,24,25000,989869366,2.6015625,causal,rotary,700000000,768,12,64,33,0.20589016660973852,0.20589016660973852,0.1452407565136154
protein,train,25,25256,1000033605,2.5987548828125,causal,rotary,700000000,768,12,64,33,,,
protein,valid_short,25,25256,1000033605,2.5859375,causal,rotary,700000000,768,12,64,33,0.21126334878097924,0.21126334878097924,0.15062804384390374
protein,valid_long,25,25256,1000033605,2.6015625,causal,rotary,700000000,768,12,64,33,0.20596708080051776,0.20596708080051776,0.14505741832853078
protein,train,0,1000,39702185,2.754015625,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,0,1000,39702185,2.6171875,dual_triangle,rotary,700000000,768,12,128,33,0.19817744330108022,0.19817744330108022,0.13862630055559566
protein,valid_long,0,1000,39702185,2.6171875,dual_triangle,rotary,700000000,768,12,128,33,0.1998095963442498,0.1998095963442498,0.14164245427342106
protein,train,1,2000,79328137,2.621140625,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,1,2000,79328137,2.5859375,dual_triangle,rotary,700000000,768,12,128,33,0.21065313236952732,0.21065313236952732,0.15098657450049358
protein,valid_long,1,2000,79328137,2.609375,dual_triangle,rotary,700000000,768,12,128,33,0.2019686289451959,0.2019686289451959,0.14123214891222322
protein,train,2,3000,118927677,2.59684375,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,2,3000,118927677,2.5625,dual_triangle,rotary,700000000,768,12,128,33,0.21541057367829022,0.21541057367829022,0.15614157196292786
protein,valid_long,2,3000,118927677,2.5859375,dual_triangle,rotary,700000000,768,12,128,33,0.20817881635763272,0.20817881635763272,0.1489089352737085
protein,train,3,4000,158505289,2.58234375,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,3,4000,158505289,2.5625,dual_triangle,rotary,700000000,768,12,128,33,0.21417290743287992,0.21417290743287992,0.15574276365363277
protein,valid_long,3,4000,158505289,2.5703125,dual_triangle,rotary,700000000,768,12,128,33,0.2127245927469567,0.2127245927469567,0.15366096971784818
protein,train,4,5000,198050101,2.57325,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,4,5000,198050101,2.5390625,dual_triangle,rotary,700000000,768,12,128,33,0.22167664058104444,0.22167664058104444,0.16481460111568705
protein,valid_long,4,5000,198050101,2.5625,dual_triangle,rotary,700000000,768,12,128,33,0.21356981553373425,0.21356981553373425,0.1566981142391275
protein,train,5,6000,237512241,2.564515625,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,5,6000,237512241,2.546875,dual_triangle,rotary,700000000,768,12,128,33,0.2234907805001263,0.2234907805001263,0.1643454649137267
protein,valid_long,5,6000,237512241,2.5703125,dual_triangle,rotary,700000000,768,12,128,33,0.21589043188269286,0.21589043188269286,0.1561201135359026
protein,train,6,7000,277026001,2.557796875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,6,7000,277026001,2.53125,dual_triangle,rotary,700000000,768,12,128,33,0.220922511109976,0.220922511109976,0.16263358022338317
protein,valid_long,6,7000,277026001,2.5546875,dual_triangle,rotary,700000000,768,12,128,33,0.21817743184732785,0.21817743184732785,0.15892177993172446
protein,train,7,8000,316624620,2.5495,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,7,8000,316624620,2.5234375,dual_triangle,rotary,700000000,768,12,128,33,0.2241872827642609,0.2241872827642609,0.16802621542954937
protein,valid_long,7,8000,316624620,2.5546875,dual_triangle,rotary,700000000,768,12,128,33,0.21844579681300316,0.21844579681300316,0.16250045222356416
protein,train,8,9000,356230363,2.543484375,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,8,9000,356230363,2.515625,dual_triangle,rotary,700000000,768,12,128,33,0.22894299107817934,0.22894299107817934,0.17274703299083155
protein,valid_long,8,9000,356230363,2.5546875,dual_triangle,rotary,700000000,768,12,128,33,0.21668770512496843,0.21668770512496843,0.15946395018071804
protein,train,9,10000,395814808,2.538046875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,9,10000,395814808,2.5,dual_triangle,rotary,700000000,768,12,128,33,0.23343117565271126,0.23343117565271126,0.17739212343634653
protein,valid_long,9,10000,395814808,2.5546875,dual_triangle,rotary,700000000,768,12,128,33,0.2216534132771017,0.2216534132771017,0.16429384909585865
protein,train,10,11000,435421867,2.5328125,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,10,11000,435421867,2.5078125,dual_triangle,rotary,700000000,768,12,128,33,0.23510649243749357,0.23510649243749357,0.17770563531168648
protein,valid_long,10,11000,435421867,2.546875,dual_triangle,rotary,700000000,768,12,128,33,0.2233504478220433,0.2233504478220433,0.1648737629903457
protein,train,11,12000,475102566,2.52971875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,11,12000,475102566,2.515625,dual_triangle,rotary,700000000,768,12,128,33,0.23080408841448063,0.23080408841448063,0.17415661154651677
protein,valid_long,11,12000,475102566,2.5390625,dual_triangle,rotary,700000000,768,12,128,33,0.2232305589307412,0.2232305589307412,0.16483181012885723
protein,train,12,13000,514750432,2.524796875,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,12,13000,514750432,2.5,dual_triangle,rotary,700000000,768,12,128,33,0.238133833139152,0.238133833139152,0.18265414663418253
protein,valid_long,12,13000,514750432,2.5390625,dual_triangle,rotary,700000000,768,12,128,33,0.22444760141048734,0.22444760141048734,0.1667774208735194
protein,train,13,14000,554349932,2.521453125,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,13,14000,554349932,2.5,dual_triangle,rotary,700000000,768,12,128,33,0.23239222829386763,0.23239222829386763,0.17476646307058033
protein,valid_long,13,14000,554349932,2.5390625,dual_triangle,rotary,700000000,768,12,128,33,0.22425084089287534,0.22425084089287534,0.16509008680292292
protein,train,14,15000,593945625,2.5190625,dual_triangle,rotary,700000000,768,12,128,33,,,
protein,valid_short,14,15000,593945625,2.5,dual_triangle,rotary,700000000,768,12,128,33,0.23690112130479102,0.23690112130479102,0.18017964657708632
protein,valid_long,14,15000,593945625,2.5390625,dual_triangle,rotary,700000000,768,12,128,33,0.22629481053734318,0.22629481053734318,0.16797311401447962
